Angle,P(v15),aG_2_x,aG_2_y,aG_4_x,aG_4_y,alp_2,alp_4,F_24_x,F_24_y,F_32,F_42_x,F_42_y,T_13,L_AB
97,40.0,0.08623186454448062,-0.7800347312298113,0.4074902722994358,-0.7800347312298113,0.1817999218302641,-21.98011791615012,39.13649167543147,-216.48744546251586,82.20609480155927,39.13649167543147,-216.48744546251586,4.109868341949698,115
98,40.0,0.1081178070285323,-0.7771332623493408,0.45562751526607975,-0.7771332623493409,0.020927844939839957,-21.934009168914585,39.05554326448616,-216.0480188887267,82.29893082155061,39.05554326448616,-216.0480188887267,4.114940750678993,115
99,40.0,0.1299532866476662,-0.7738817691424988,0.5037310774325667,-0.7738817691424988,-0.13993584380979124,-21.87968130806721,38.974588222384384,-215.52445184580213,82.37561163622044,38.974588222384384,-215.52445184580213,4.118521475175923,115
100,40.0,0.1517417602625625,-0.7702797290902219,0.5518030280919077,-0.7702797290902219,-0.30085562234351615,-21.817133225025454,38.893627598242844,-214.91667880454335,82.43429852079056,38.893627598242844,-214.91667880454335,4.120516846164252,115
101,40.0,0.17348667800688872,-0.7663265430989816,0.599845083361886,-0.7663265430989815,-0.4618960053083311,-21.746360036908378,38.812663312007686,-214.22458543530368,82.4731401429256,38.812663312007686,-214.22458543530368,4.12083352492708,115
102,40.0,0.19519148803956837,-0.7620215348372522,0.6478586145705574,-0.7620215348372522,-0.6231215863063396,-21.66735290905249,38.73169814204483,-213.44800615455014,82.49026999413901,38.73169814204483,-213.44800615455014,4.1193785296556955,115
103,40.0,0.21685964130915752,-0.7573639500818833,0.695844656581887,-0.7573639500818834,-0.784597080168576,-21.58009887004418,38.65073571290177,-212.58672155698062,82.48380371072841,38.65073571290177,-212.58672155698062,4.1160592583694156,115
104,40.0,0.23849459633603817,-0.752352956074241,0.7438039160606565,-0.752352956074241,-0.9463873652913696,-21.484580619282088,38.569780483253226,-211.6404557319828,82.45183627836128,38.569780483253226,-211.6404557319828,4.110783508588414,115
105,40.0,0.26009982401817805,-0.7469876408862492,0.791736779676288,-0.7469876408862492,-1.1085575260566836,-21.380776327094388,38.488837734041994,-210.60887346326206,82.39243911432042,38.488837734041994,-210.60887346326206,4.1034594939640945,115
106,40.0,0.281678812466263,-0.7412670127967729,0.8396433222458732,-0.7412670127967729,-1.2711728953575907,-21.26865942744975,38.40791355682459,-209.49157731053785,82.30365702131174,38.40791355682459,-209.49157731053785,4.093995858096123,115
107,40.0,0.30323507187405785,-0.7351899996790547,0.8875233148173709,-0.7351899996790547,-1.4342990972496195,-21.14819840331295,38.32701484232988,-208.288104572256,82.18350500662883,38.32701484232988,-208.288104572256,4.082301685791517,115
108,40.0,0.32477213942990657,-0.7287554484002277,0.9353762326947384,-0.7287554484002275,-1.5980020897482772,-21.019356564710435,38.24614926923699,-206.99792412833852,82.02996496036465,38.24614926923699,-206.99792412833852,4.068286512049558,115
109,40.0,0.34629358427535073,-0.7219621242342321,0.983201263407677,-0.7219621242342321,-1.762348207792491,-20.88209181958568,38.16532529317644,-205.62043316206558,81.84098218625975,38.16532529317644,-205.62043316206558,4.051860329086693,115
110,40.0,0.3678030125168939,-0.7148087102897821,1.030997314629667,-0.7148087102897821,-1.9274042063929995,-20.73635643753985,38.084552135956244,-204.154953760276,81.61446177868369,38.084552135956244,-204.154953760276,4.032933591748336,115
111,40.0,0.3893040722970171,-0.7072938069553544,1.0787630220491187,-0.7072938069553543,-2.093237303984044,-20.58209680657071,38.00383977501183,-202.6007293911811,81.34826483915761,38.00383977501183,-202.6007293911811,4.011417221689338,115
112,40.0,0.410800458930607,-0.6994159313635179,1.1264967571997158,-0.699415931363518,-2.2599152259957727,-20.419253182941308,37.9231989330758,-200.95692125921397,81.04020452574942,37.9231989330758,-200.95692125921397,3.987222610742369,115
113,40.0,0.4322959201130338,-0.6911735168772787,1.1741966352574509,-0.6911735168772786,-2.427506248663848,-20.247759434330767,37.842641068059834,-199.2226045364924,80.68804192860742,37.842641068059834,-199.2226045364924,3.960261623933394,115
114,40.0,0.4537942612061841,-0.6825649126014838,1.2218605228133999,-0.6825649126014838,-2.5960792430916024,-20.067542776442973,37.76217836313763,-197.3967644706632,80.2894817648512,37.76217836313763,-197.3967644706632,3.93044660264634,115
115,40.0,0.4752993506088236,-0.6735883829227298,1.269486045632997,-0.6735883829227297,-2.765703719578905,-19.878523503274067,37.68182371701339,-195.47829236911463,79.84216788600449,37.68182371701339,-195.47829236911463,3.8976903684845157,115
116,40.0,0.4968151252177426,-0.6642421070816226,1.3170705964144953,-0.6642421070816226,-2.936449872230486,-19.680614711269243,37.601590734355696,-193.465981459819,79.34367859115339,37.601590734355696,-193.465981459819,3.8619062284254713,115
117,40.0,0.518345595986197,-0.654524178781684,1.3646113425613322,-0.654524178781684,-3.1083886238549376,-19.47372201763106,37.52149371637182,-191.35852262937772,78.79152173903097,37.52149371637182,-191.35852262937772,3.8230079819178835,115
118,40.0,0.5398948535862519,-0.6444326058396386,1.4121052339854658,-0.6444326058396387,-3.2815916711640245,-19.257743273077924,37.44154765149159,-189.15450003922095,78.18312965228672,37.44154765149159,-189.15450003922095,3.780909930624889,115
119,40.0,0.5614670741816741,-0.6339653098823265,1.4595490109611888,-0.6339653098823264,-3.4561315302798876,-19.03256826939202,37.36176820612404,-186.8523866213525,77.51585380729486,37.36176820612404,-186.8523866213525,3.735526891577723,115
120,40.0,0.5830665253181203,-0.6231201260959819,1.5069392120517178,-0.623120126095982,-3.6320815825558843,-18.79807844214184,37.28217171544332,-184.45053945555088,76.78695930299924,37.28217171544332,-184.45053945555088,3.6867742145670266,115
121,40.0,0.6046975719374068,-0.6118948030341688,1.554272182133805,-0.6118948030341689,-3.80951612071438,-18.554146569014787,37.20277517415282,-181.94719503052522,75.99361910248805,37.20277517415282,-181.94719503052522,3.634567804666848,115
122,40.0,0.6263646825227195,-0.600287002491255,1.6015440805488876,-0.600287002491255,-3.988510395302382,-18.300636464253646,37.12359622716868,-179.3404643922344,75.1329080412578,37.12359622716868,-179.3404643922344,3.578824150858746,115
123,40.0,0.6480724353816822,-0.5882942994489007,1.6487508894128673,-0.5882942994489005,-4.169140661463269,-18.03740266975348,37.04465316015486,-176.62832818335826,74.20179659645795,37.04465316015486,-176.62832818335826,3.5194603618002995,115
124,40.0,0.6698255250742314,-0.575914182103722,1.6958884221203998,-0.5759141821037221,-4.351484226019673,-17.764290143448022,36.96596488983261,-173.8086315788438,73.19714441183388,36.96596488983261,-173.8086315788438,3.456394209864531,115
125,40.0,0.6916287689923072,-0.563144051984962,1.742952332083867,-0.563144051984962,-4.535619494859552,-17.48113394569342,36.887550953976486,-170.87907912348223,72.11569357360251,36.887550953976486,-170.87907912348223,3.3895441846640715,115
126,40.0,0.7134871140983772,-0.5499812241717618,1.7899381217516406,-0.5499812241717619,-4.721626020613675,-17.18775892444619,36.80943150099798,-167.8372294786745,70.95406163312795,36.80943150099798,-167.8372294786745,3.3188295573668265,115
127,40.0,0.7354056438298482,-0.5364229276204137,1.8368411519552992,-0.5364229276204135,-4.909584550609022,-16.883979400130624,36.73162727900548,-164.68049008689277,69.70873437302491,36.73162727900548,-164.68049008689277,3.244170457208791,115
128,40.0,0.7573895851763967,-0.5224663056128229,1.8836566516406936,-0.5224663056128229,-5.099577075078152,-16.56959885119982,36.65415962421578,-161.4061117638757,68.3760583142191,36.65415962421578,-161.4061117638757,3.1654879617143274,115
129,40.0,0.7794443159372682,-0.5081084163383037,1.9303797280436354,-0.5081084163383036,-5.291686875600135,-16.244409601515223,36.57705044857799,-158.01118323031875,66.9522329625615,36.57705044857799,-158.01118323031875,3.082704202245306,115
130,40.0,0.8015753721655214,-0.4933462336218077,1.9770053773771545,-0.49334623362180763,-5.485998573743296,-15.908192510803401,36.50032222645505,-154.4926255967666,65.43330279484655,36.50032222645505,-154.4926255967666,2.9957424866181053,115
131,40.0,0.823788455806167,-0.4781766478127029,2.0235284961040927,-0.4781766478127028,-5.6825981798746446,-15.56071666959538,36.42399798019087,-150.84718681758187,63.815148985540304,36.42399798019087,-150.84718681758187,2.9045274406513633,115
132,40.0,0.8460894425350616,-0.4625964668493057,2.0699438928760303,-0.46259646684930555,-5.881573142094915,-15.201739100215446,36.348101264373035,-147.07143613229366,62.093480877212166,36.348101264373035,-147.07143613229366,2.8089851706378948,115
133,40.0,0.8684843898052816,-0.4466024175155759,2.116246301227415,-0.4466024175155759,-6.083012395251132,-14.831004465565364,36.27265614858097,-143.1617585153498,60.26382719962138,36.27265614858097,-143.1617585153498,2.709043448871844,115
134,40.0,0.8909795451075959,-0.43019114690757515,2.162430393122199,-0.43019114690757526,-6.287006409972046,-14.448244787642839,36.197687198388174,-139.1143491582917,58.321527044635765,36.197687198388174,-139.1143491582917,2.604631924505343,115
135,40.0,0.9135813544514302,-0.4133592241286845,2.2084907934593607,-0.4133592241286845,-6.493647241663409,-14.05317917794828,36.123219454364175,-134.92520801173305,56.26172060673185,36.123219454364175,-134.92520801173305,2.4956823621596467,115
136,40.0,0.9362964710725256,-0.3961031422339411,2.2544220956534256,-0.39610314223394116,-6.7030285793920745,-13.645513582164885,36.04927840879698,-130.59013441820332,54.07933970173048,36.04927840879698,-130.59013441820332,2.382128910871349,115
137,40.0,0.9591317643731851,-0.3784193204454141,2.3002188784165156,-0.37841932044541415,-6.915245794578286,-13.22494054175202,35.97588997983044,-126.1047218710174,51.76909807974149,35.97588997983044,-126.1047218710174,2.263908406116431,115
138,40.0,0.9820943291007003,-0.360304106662123,2.3458757238796526,-0.360304106662123,-7.130395989405837,-12.7911389753666,35.903080482682135,-121.46435293881616,49.325481552028336,35.903080482682135,-121.46435293881616,2.1409607078211836,115
139,40.0,1.005191494769145,-0.3417537802897545,2.391387237202901,-0.3417537802897545,-7.348578044848724,-12.343773983327099,35.83087659757721,-116.66419440037342,46.74273795573264,35.83087659757721,-116.66419440037342,2.0132290774400454,115
140,40.0,1.028430835329258,-0.32276455541725013,2.436748067836656,-0.3227645554172501,-7.5698926682011525,-11.882496678657944,35.75930533400102,-111.69919263967171,44.01486698514259,35.75930533400102,-111.69919263967171,1.8806605973539172,115
141,40.0,1.0518201790906287,-0.3033325843693011,2.4819529326098966,-0.3033325843693011,-7.794442439985153,-11.406944048602309,35.68839399083839,-106.56406935717428,41.13560992351351,35.68839399083839,-106.56406935717428,1.7432066360179865,115
142,40.0,1.0753676188997432,-0.28345396166588815,2.526996640835483,-0.2834539616658882,-8.02233186009585,-10.91673885086792,35.61817011193083,-101.25331765967455,38.09843931539834,35.61817011193083,-101.25331765967455,1.6008233624634545,115
143,40.0,1.0990815225767763,-0.26312472842220225,2.5718741216377854,-0.2631247284222022,-8.253667393029843,-10.411489549275187,35.54866143654373,-95.76119859812083,34.89654862607099,35.54866143654373,-95.76119859812083,1.4534723139306158,115
144,40.0,1.122970543613148,-0.2423408772246696,2.616580453723829,-0.24234087722466957,-8.48855751202542,-9.890790293911191,35.4798958441941,-90.08173823043387,31.522841941997576,35.4798958441941,-90.08173823043387,1.301121020579668,115
145,40.0,1.1470436321309934,-0.22109835752130877,2.6611108978360307,-0.2210983575213088,-8.727112741926188,-9.354220951356595,35.41190129324571,-84.20872529456602,27.969923774468867,35.41190129324571,-84.20872529456602,1.143743691386584,115
146,40.0,1.1713100461045536,-0.19939308156733104,2.7054609321420524,-0.1993930815673311,-8.969445700560147,-8.801347191046396,35.34470575263306,-78.13570958592959,24.23008903752934,35.34470575263306,-78.13570958592959,0.9813219654817686,115
147,40.0,1.195779362842373,-0.17722093096973718,2.749626290835809,-0.17722093096973723,-9.215671138406094,-8.231720634350049,35.27833712602675,-71.85600114286491,20.295313281271074,35.27833712602675,-71.85600114286491,0.8138457333242308,115
148,40.0,1.2204614907277513,-0.15457776387769165,2.793603006242554,-0.15457776387769162,-9.465905976296478,-7.644879073511153,35.21282316770356,-65.36267035403803,16.157243272475807,35.21282316770356,-65.36267035403803,0.6413140322195245,115
149,40.0,1.2453666812134125,-0.13145942286866755,2.8373874547407665,-0.13145942286866757,-9.72026934088203,-7.040346768171984,35.148191389332226,-58.64854911256794,11.807188026536403,35.148191389332226,-58.64854911256794,0.46373602077977616,115
150,40.0,1.2705055410646133,-0.1078617435837442,2.8809764068337014,-0.10786174358374417,-9.978882597557451,-6.417634827820628,35.08446895683205,-51.70623315326289,7.236110407623938,35.08446895683205,-51.70623315326289,0.28113203698242195,115
151,40.0,1.2958890448429445,-0.08378056416908469,2.9243670817240273,-0.08378056416908475,-10.241869380518985,-5.7762416891405675,35.02168257640723,-44.52808572162789,2.4346194282600626,35.02168257640723,-44.52808572162789,0.0935347445043955,115
152,40.0,1.3215285476209635,-0.05921173558440264,2.967557206765844,-0.059211735584402625,-10.509355619594853,-5.115653697905803,34.959858368803125,-37.10624273619636,-2.6070366051871026,34.959858368803125,-37.10624273619636,-0.09900962801935105,115
153,40.0,1.347435797915296,-0.03415113284332809,3.0105450821891133,-0.03415113284332805,-10.781469563456248,-4.435345805753781,34.89902173077475,-29.43261961929222,-7.898975937953173,34.89902173077475,-29.43261961929222,-0.2964399502470573,115
154,40.0,1.3736229508232072,-0.008594667254813362,3.0533296515121586,-0.008594667254813337,-11.058341798781816,-3.7347823928699007,34.839197182701376,-21.49891998537994,-13.451688022311778,34.839197182701376,-21.49891998537994,-0.4986787514759839,115
155,40.0,1.4001025813445611,0.017461700260702512,3.0959105780778806,0.017461700260702484,-11.340105264909981,-3.0134182283358126,34.780408201225505,-13.296646390743076,-19.27603678290953,34.780408201225505,-13.296646390743076,-0.7056306758956569,115
156,40.0,1.426887697867777,0.0440219447019172,3.1382883281684837,0.044021944701917115,-11.626895263472985,-2.270699580613565,34.72267703574079,-4.817113363144826,-25.38326227156921,34.72267703574079,-4.817113363144826,-0.9171808278812859,115
157,40.0,1.4539917557946196,0.07108996128055088,3.1804642611712555,0.0710899612805509,-11.918849462461925,-1.506065491357955,34.66602450750217,3.9485370546858864,-31.784980469539626,34.66602450750217,3.9485370546858864,-1.1331930038846514,115
158,40.0,1.4814286712745561,0.09866954838968311,3.222440727283895,0.09866954838968311,-12.216107894124994,-0.718949226455313,34.610469790084466,13.009316998653567,-38.4931809724335,34.610469790084466,13.009316998653567,-1.3535078080256366,115
159,40.0,1.5092128350148202,0.12676438915214827,3.2642211732614284,0.12676438915214822,-12.518812946049977,0.09122008112949097,34.556030169873104,22.374371449750473,-45.52022226927889,34.556030169873104,22.374371449750473,-1.5779406491708334,115
160,40.0,1.537359126127232,0.1553780314487158,3.3058102567171255,0.1553780314487157,-12.827109344726948,0.9250155814689223,34.50272078523621,32.05295359435076,-52.87882430234709,34.50272078523621,32.05295359435076,-1.8062796181245453,115
161,40.0,1.5658829259672622,0.18451386631966918,3.3472139694964653,0.1845138663196691,-13.141144130828764,1.7830106349309518,34.45055434299991,42.054396585222804,-60.582057968914256,34.45055434299991,42.054396585222804,-2.038283244572306,115
162,40.0,1.5948001319146101,0.21417510462692269,3.3884397706449727,0.21417510462692269,-13.461066625383143,2.6657765002338287,34.39954081083387,52.388081396978436,-68.64333120004264,34.39954081083387,52.388081396978436,-2.2736781346265844,115
163,40.0,1.6241271710377803,0.2443647518571368,3.4294967294869307,0.24436475185713685,-13.787028385942913,3.573879766522037,34.34968708415067,63.06340045794974,-77.0763712251822,34.34968708415067,63.06340045794974,-2.5121564912520027,115
164,40.0,1.653881013577608,0.27508558093923485,3.4703956793211708,0.2750855809392349,-14.119183151787805,4.50787951236954,34.300996626136765,74.0897167305632,-85.89520260519322,34.300996626136765,74.0897167305632,-2.753373521513387,115
165,40.0,1.6840791861764837,0.30634010294247255,3.5111493822215216,0.30634010294247255,-14.457686777114054,5.468324174441076,34.253469079563864,85.4763179047579,-95.11412059076576,34.253469079563864,85.4763179047579,-2.9969447365182837,115
166,40.0,1.7147397847709023,0.33813053551360994,3.55177270540115,0.33813053551360994,-14.80269715108425,6.455748108535883,34.20709984908475,97.23236536442117,-104.74765933864157,34.20709984908475,97.23236536442117,-3.2424431521371395,115
167,40.0,1.74588148705506,0.3704587689039081,3.5922828095610475,0.3704587689039081,-15.154374103521354,7.470667825933956,34.161879652796486,109.36683758587114,-114.81055449517467,34.161879652796486,109.36683758587114,-3.4893964011014105,115
168,40.0,1.7775235644123049,0.4033263294286072,3.6326993495912427,0.40332632942860724,-15.512879294935829,8.51357788840027,34.11779404196404,121.88846763086988,-125.31769963631874,34.11779404196404,121.88846763086988,-3.7372837699225556,115
169,40.0,1.8096858931992834,0.43673434019318597,3.6730446879273457,0.4367343401931859,-15.878376089473159,9.584946445910417,34.07482288794034,134.80567440525368,-136.28409603590572,34.07482288794034,134.80567440525368,-3.9855331772600513,115
170,40.0,1.8423889652546086,0.47068347891224166,3.713344120782999,0.4706834789122416,-16.251029409261687,10.685210402190448,34.0329398355008,148.1264873690067,-147.72479522109026,34.0329398355008,148.1264873690067,-4.233518113910345,115
171,40.0,1.8756538974895411,0.5051739326380984,3.7536261173784373,0.5051739326380984,-16.63100556852517,11.814770194549858,33.992111722035084,161.85846440533254,-159.6548337660797,33.992111722035084,161.85846440533254,-4.480554568499249,115
172,40.0,1.9095024404026524,0.5402053492074855,3.7939225721649574,0.5402053492074855,-17.018472085702697,12.973984176282007,33.95229796231238,176.00860258610987,-172.0891597740203,33.95229796231238,176.00860258610987,-4.725897967243677,115
173,40.0,1.9439569853434115,0.5757767852057167,3.834269069902185,0.5757767852057168,-17.413597471688842,14.163162592153315,33.91344989886268,190.5832416100494,-185.04255050342422,33.91344989886268,190.5832416100494,-4.968740160800086,115
174,40.0,1.9790405703311598,0.6118866502389401,3.8747051632775857,0.6118866502389402,-17.816550992169184,15.382561140250786,33.875510118402126,205.5879597390495,-198.52952061129864,33.875510118402126,205.5879597390495,-5.208206496225932,115
175,40.0,2.014776884215817,0.6485326472961742,3.9152746625637027,0.6485326472961742,-18.22750240188115,16.63237411675343,33.838411735179214,221.02746211875274,-212.56422051166797,33.838411735179214,221.02746211875274,-5.443353017421973,115
176,40.0,2.051190268944796,0.6857117089741854,3.9560259365856334,0.6857117089741855,-18.64662164847586,17.912727144081206,33.802077642636554,236.90546144225172,-227.16032438715862,33.802077642636554,236.90546144225172,-5.673163843062932,115
177,40.0,2.0883057196769204,0.7234199293298462,3.9970122240178294,0.7234199293298464,-19.074078543494885,19.223669487399064,33.76641973537388,253.22455100232145,-242.33090744441776,33.76641973537388,253.22455100232145,-5.896548776909447,115
178,40.0,2.12614888245839,0.7616524911165324,4.038291953743226,0.7616524911165323,-19.510042397804238,20.56516596964523,33.73133810406704,269.9860702783732,-258.08831207310317,33.73133810406704,269.9860702783732,-6.112341211457231,115
179,40.0,2.1647460491481376,0.8004035881536352,4.079929072687967,0.8004035881536352,-19.954681618649406,21.937088501148324,33.69672020674673,287.1899633204245,-274.44400265479857,33.69672020674673,287.1899633204245,-6.319296392032407,115
180,40.0,2.2041241492497923,0.8396663425713494,4.1219933791901395,0.8396663425713495,-20.408163265306122,23.33920724650614,33.662440020674275,304.8346303242431,-291.40840887407853,33.662440020674275,304.8346303242431,-6.5160901145749275,115
181,40.0,2.244310738275152,0.8794327166669657,4.16456085957083,0.8794327166669658,-20.870652560105626,24.77118145873698,33.6283571799682,322.916772939927,-308.9907575107263,33.6283571799682,322.916772939927,-6.701317936333316,115
182,40.0,2.285333982229162,0.9196934191039191,4.20771402515034,0.919693419103919,-21.342312351407926,26.23255001876204,33.59431610513664,341.4312340203931,-327.19889284105614,33.59431610513664,341.4312340203931,-6.873494984364831,115
183,40.0,2.327222637768904,0.9604378051813108,4.25154224649254,0.9604378051813109,-21.823302524883626,27.7227217270149,33.56014513175268,360.37083269627345,-346.03908594858154,33.56014513175268,360.37083269627345,-7.031056451914573,115
184,40.0,2.3700060275488917,1.0016537708995794,4.2961420811679565,1.0016537708995794,-22.31377935924454,29.240965403343196,33.52565564666811,379.7261958585422,-365.515833440506,33.52565564666811,379.7261958585422,-7.172358877224324,115
185,40.0,2.413714010221902,1.0433276405479512,4.341617590803993,1.0433276405479512,-22.81389482233597,30.786399861297312,33.49064124138944,399.48558733841855,-385.6316462869679,33.49064124138944,399.48558733841855,-7.295682302865494,115
186,40.0,2.458376944518549,1.0854440475414997,4.388080642642986,1.0854440475414997,-23.323795803270485,32.35798383328117,33.45487689352592,419.6347362934657,-406.3868297441586,33.45487689352592,419.6347362934657,-7.399233416041635,115
187,40.0,2.5040256467798008,1.1279858082404783,4.435651190260787,1.1279858082404783,-23.84362327604468,33.9545059337349,33.418118188551674,440.1566665364689,-427.77925558921464,33.418118188551674,440.1566665364689,-7.481149771188996,115
188,40.0,2.5506913412644745,1.170933788492662,4.484457527517051,1.170933788492662,-24.37351138983926,35.57457475835857,33.38010059548343,461.03152877593186,-449.8041281821975,33.38010059548343,461.03152877593186,-7.539505195327745,115
189,40.0,2.5984056024985067,1.2142667626509853,4.53463650922214,1.2142667626509853,-24.913586480959093,37.21660922815451,33.34053881144197,482.2364379691667,-472.45374617534503,33.34053881144197,482.2364379691667,-7.572316473678414,115
190,40.0,2.6472002888743957,1.257961264834672,4.586333731423855,1.257961264834672,-25.46396600112737,38.87882929752775,33.299126191414274,503.7453182156555,-495.71726200821513,33.299126191414274,503.7453182156555,-7.577551407762016,115
191,40.0,2.6971074666476844,1.3019914322226394,4.639703663652295,1.3019914322226396,-26.02475735660723,40.559247155544924,33.25553428083509,525.528757833018,-519.5804416537896,33.25553428083509,525.528757833018,-7.553138330254625,115
192,40.0,2.7481593234128674,1.3463288401941973,4.694909724925701,1.3463288401941975,-26.596056652390416,42.255659058406245,33.20941246982891,547.553877453468,-544.0254274087475,33.20941246982891,547.553877453468,-7.496977150004449,115
193,40.0,2.800388070073619,1.390942329164441,4.752124294828814,1.390942329164441,-27.17794733546639,43.965637938871616,33.16038778906048,569.7842141468169,-569.0305068428393,33.16038778906048,569.7842141468169,-7.406951986610387,115
194,40.0,2.8538258302522226,1.4357978230014075,4.811528650544079,1.4357978230014077,-27.770498730974086,45.68652694443876,33.108064868093805,592.1796247083465,-594.569891328761,33.108064868093805,592.1796247083465,-7.28094543663248,115
195,40.0,2.9085045160105247,1.4808581389596198,4.873312820361381,1.4808581389596198,-28.373764464843582,47.41543406009348,33.05202607791549,614.6962113368445,-620.6135078545593,33.05202607791549,614.6962113368445,-7.116854492749805,115
196,40.0,2.964455688680304,1.5260827891213649,4.937675343931836,1.5260827891213649,-28.9877807663647,49.14922797305188,32.99183187979496,637.28627296047,-647.1268080642867,32.99183187979496,637.28627296047,-6.9126081129854775,115
197,40.0,3.021710403524943,1.5714277734039155,5.004822929382401,1.5714277734039155,-29.612564643978676,50.88453533569304,32.9270214028889,659.8982854365119,-674.0705986671597,32.9270214028889,659.8982854365119,-6.66618640957269,115
198,40.0,3.0802990368773773,1.6168453642690026,5.0749699973885045,1.6168453642690028,-30.24811192748388,52.61773957846453,32.85711327290802,682.4769137465308,-701.4008974881616,32.85711327290802,682.4769137465308,-6.375641396351561,115
199,40.0,3.140251094322466,1.6622838833616926,5.148338102427612,1.6622838833616926,-30.89439516978919,54.344981416607475,32.78160671371141,704.9630591229931,-729.0688194913524,32.78160671371141,704.9630591229931,-6.0391192001163585,115
200,40.0,3.20159499841567,1.7076874704104674,5.225155221721444,1.7076874704104674,-31.551361401341918,56.06216118280962,32.6999829428446,727.2939437705236,-757.0204970786712,32.6999829428446,727.2939437705236,-5.654883605576389,115
201,40.0,3.2643578543560383,1.752995844840467,5.30565490283198,1.7529958448404672,-32.21892973041933,57.76494310216374,32.61170688076092,749.4032354795662,-785.1970388404532,32.61170688076092,749.4032354795662,-5.221340766199422,115
202,40.0,3.328565191960628,1.7981440606888217,5.3900752615134415,1.798144060688822,-32.896988782607586,59.44876160598883,32.51622919174552,771.2212139702348,-813.5345306996419,32.51622919174552,771.2212139702348,-4.7370648749883575,115
203,40.0,3.3942406822220095,1.8430622555665268,5.478657822246079,1.8430622555665264,-33.58539397302028,61.108829757185674,32.41298867238442,792.6749802498143,-841.9640830421602,32.41298867238442,792.6749802498143,-4.2008245511417,115
204,40.0,3.461405826671639,1.8876753945868665,5.571646194886695,1.8876753945868663,-34.28396460513836,62.74014983200962,32.30141500079221,813.6887096225902,-870.4119269567537,32.30141500079221,813.6887096225902,-3.6116096616552564,115
205,40.0,3.530079617722437,1.9319030103777923,5.669284582061993,1.9319030103777919,-34.99248079060544,64.33752607177246,32.18093185674541,834.1839482630182,-898.7995621179901,32.18093185674541,834.1839482630182,-2.968658262413637,115
206,40.0,3.600278168126048,1.9756589405164777,5.771816113293392,1.9756589405164777,-35.71068018490278,65.89557958351243,32.050960419393405,854.0799524640661,-927.0439581393628,32.050960419393405,854.0799524640661,-2.271483312448911,115
207,40.0,3.6720143076572187,2.0188510639701303,5.879481003360878,2.0188510639701303,-36.43825453457578,67.40876533174604,31.910923245380797,873.2940688174058,-955.057810407626,31.910923245380797,873.2940688174058,-1.5198987890812035,115
208,40.0,3.745297145132742,2.061381038399776,5.992514534067428,2.061381038399776,-37.17484603261219,68.87139112486986,31.760248526070363,891.7421526906434,-982.7498504979243,31.760248526070363,891.7421526906434,-0.7140448118440439,115
209,-0.03077550471898604,3.8201315938894216,2.1031440404844095,6.11114486032925,2.1031440404844095,-37.92004347970155,70.27763846057867,-8.432400786541152,880.2337677376105,-1046.6293767809004,-8.432400786541152,880.2337677376105,0.1508648842788496,115
210,-0.2193308339877237,3.8965178588888203,2.1440285117531235,6.23559064336008,2.1440285117531235,-38.67337825046363,71.62158505594495,-8.794575296388047,896.7653827218244,-1073.8203982551518,-8.794575296388047,896.7653827218244,1.0959370850560255,115
211,-0.4115178696072864,3.974450883690906,2.18391591277356,6.366058515606859,2.18391591277356,-39.43432006534348,72.89722885078217,-9.172652567980805,912.2851729786818,-1100.4259234119602,-9.172652567980805,912.2851729786818,2.093693979461296,115
212,-0.6072844634416434,4.05391975564985,2.222680488936992,6.50274038399568,2.2226804889369918,-40.20227257076491,74.0985132389,-9.567079863261114,926.7082928226381,-1126.3441006484472,-9.567079863261114,926.7082928226381,3.14255751247088,115
213,-0.8065705897373622,4.134907067838604,2.260189051504037,6.645810579924428,2.260189051504037,-40.97656873233695,75.21935325219643,-9.978264317438942,939.9509071585901,-1151.4714112929248,-9.978264317438942,939.9509071585901,4.240531112400177,115
214,-1.0093082950350625,4.217388236411469,2.2963007780300426,6.795422866261215,2.296300778030042,-41.75646604845325,76.2536623985242,-10.406566635147456,951.9307339013575,-1175.7032472554085,-10.406566635147456,951.9307339013575,5.385188738661956,115
215,-1.2154216810148664,4.301330772372727,2.3308670367748707,6.951707313346458,2.330867036774871,-42.54114159454291,77.19537983715986,-10.852294574110104,962.5675836928417,-1198.934515094628,-10.852294574110104,962.5675836928417,6.573667473387545,115
216,-1.424826919800135,4.386693507041728,2.3637312402164596,7.114767057628168,2.3637312402164596,-43.329686911551065,78.0384975665938,-11.315696251195444,971.7838890821674,-1221.0602589725365,-11.315696251195444,971.7838890821674,7.802663892399174,115
217,-1.6374323006873062,4.4734257708995555,2.394728733328586,7.28467495807211,2.3947287333285856,-44.12110275598432,78.77708729916031,-11.796953308248384,979.5052153377884,-1241.9762944742686,-11.796953308248384,979.5052153377884,9.068434394225939,115
218,-1.8531383067074139,4.561466525977353,2.423686722846907,7.461470166875808,2.423686722846907,-44.91429373307474,79.40532670638952,-12.296173977137698,985.6607452776341,-1261.5798449895638,-12.296173977137698,985.6607452776341,10.36679960446109,115
219,-2.071837718871143,4.650743452511145,2.4504242543287074,7.645154632285518,2.4504242543287074,-45.70806283932711,79.91752473827584,-12.813386085064877,990.183730939062,-1279.7701723027292,-12.813386085064877,990.183730939062,11.693152908874584,115
